"timeMillisSpent","score"
76935,"0hard/-1841040soft"
76983,"0hard/-1840850soft"
77071,"0hard/-1840500soft"
77156,"0hard/-1839980soft"
77277,"0hard/-1839860soft"
77309,"0hard/-1839510soft"
77339,"0hard/-1839410soft"
77473,"0hard/-1839060soft"
77736,"0hard/-1838890soft"
77752,"0hard/-1838850soft"
77769,"0hard/-1838500soft"
77814,"0hard/-1838420soft"
77988,"0hard/-1838300soft"
78160,"0hard/-1838260soft"
78639,"0hard/-1838150soft"
78755,"0hard/-1838110soft"
79082,"0hard/-1837970soft"
79119,"0hard/-1837900soft"
79201,"0hard/-1837800soft"
79410,"0hard/-1837690soft"
79416,"0hard/-1837590soft"
79423,"0hard/-1837240soft"
79559,"0hard/-1837200soft"
79638,"0hard/-1837170soft"
79666,"0hard/-1836820soft"
79762,"0hard/-1836780soft"
79916,"0hard/-1836430soft"
80015,"0hard/-1836410soft"
80654,"0hard/-1836060soft"
80911,"0hard/-1835820soft"
80918,"0hard/-1835720soft"
80936,"0hard/-1835520soft"
81136,"0hard/-1835170soft"
81232,"0hard/-1835130soft"
81305,"0hard/-1835090soft"
81338,"0hard/-1835060soft"
81453,"0hard/-1835020soft"
81799,"0hard/-1835010soft"
81841,"0hard/-1834930soft"
82031,"0hard/-1834580soft"
82064,"0hard/-1834230soft"
82076,"0hard/-1834050soft"
82109,"0hard/-1833970soft"
82113,"0hard/-1833930soft"
82163,"0hard/-1833660soft"
82368,"0hard/-1833520soft"
82451,"0hard/-1833450soft"
82493,"0hard/-1833390soft"
82538,"0hard/-1833220soft"
82616,"0hard/-1833120soft"
82831,"0hard/-1833080soft"
82927,"0hard/-1832920soft"
83080,"0hard/-1832860soft"
83163,"0hard/-1832820soft"
83410,"0hard/-1832330soft"
83803,"0hard/-1832250soft"
83985,"0hard/-1832220soft"
84058,"0hard/-1832150soft"
84439,"0hard/-1831730soft"
84521,"0hard/-1831690soft"
84541,"0hard/-1831520soft"
84680,"0hard/-1831440soft"
85014,"0hard/-1831090soft"
85489,"0hard/-1831070soft"
85548,"0hard/-1830720soft"
85629,"0hard/-1830370soft"
85827,"0hard/-1830020soft"
85831,"0hard/-1829810soft"
86002,"0hard/-1829740soft"
86319,"0hard/-1829710soft"
86421,"0hard/-1829610soft"
86735,"0hard/-1829520soft"
86913,"0hard/-1829480soft"
86943,"0hard/-1829410soft"
86980,"0hard/-1829370soft"
87109,"0hard/-1829020soft"
87220,"0hard/-1828960soft"
87238,"0hard/-1828890soft"
87267,"0hard/-1828700soft"
87315,"0hard/-1828530soft"
87435,"0hard/-1828490soft"
87449,"0hard/-1828040soft"
87494,"0hard/-1827960soft"
87530,"0hard/-1827840soft"
87646,"0hard/-1827350soft"
87822,"0hard/-1827340soft"
88121,"0hard/-1827310soft"
88188,"0hard/-1827120soft"
88213,"0hard/-1827020soft"
88258,"0hard/-1826670soft"
88365,"0hard/-1826560soft"
88669,"0hard/-1826390soft"
88725,"0hard/-1826330soft"
88775,"0hard/-1826060soft"
88780,"0hard/-1825710soft"
88950,"0hard/-1825610soft"
88962,"0hard/-1825260soft"
89058,"0hard/-1825220soft"
89191,"0hard/-1825140soft"
89291,"0hard/-1825060soft"
89399,"0hard/-1824610soft"
89463,"0hard/-1824160soft"
89473,"0hard/-1824060soft"
89521,"0hard/-1824000soft"
89562,"0hard/-1823840soft"
89705,"0hard/-1823490soft"
89725,"0hard/-1823450soft"
90082,"0hard/-1823420soft"
90199,"0hard/-1823400soft"
90288,"0hard/-1823050soft"
90434,"0hard/-1822970soft"
90635,"0hard/-1822620soft"
90807,"0hard/-1822580soft"
90876,"0hard/-1822540soft"
91057,"0hard/-1822500soft"
91259,"0hard/-1822420soft"
91459,"0hard/-1822380soft"
91673,"0hard/-1822290soft"
91991,"0hard/-1822250soft"
92079,"0hard/-1822230soft"
92097,"0hard/-1822190soft"
92232,"0hard/-1822150soft"
92290,"0hard/-1822110soft"
92325,"0hard/-1821760soft"
92346,"0hard/-1821410soft"
92707,"0hard/-1821290soft"
92758,"0hard/-1820940soft"
92788,"0hard/-1820860soft"
92868,"0hard/-1820800soft"
92908,"0hard/-1820770soft"
92965,"0hard/-1820640soft"
92988,"0hard/-1820550soft"
93084,"0hard/-1820470soft"
93121,"0hard/-1820370soft"
93216,"0hard/-1820200soft"
93346,"0hard/-1819500soft"
93398,"0hard/-1818940soft"
93903,"0hard/-1818850soft"
93991,"0hard/-1818770soft"
94001,"0hard/-1818630soft"
94365,"0hard/-1818360soft"
94698,"0hard/-1818320soft"
94775,"0hard/-1818240soft"
94856,"0hard/-1818060soft"
94990,"0hard/-1817890soft"
95047,"0hard/-1817700soft"
95123,"0hard/-1817180soft"
95150,"0hard/-1817110soft"
95595,"0hard/-1817070soft"
95856,"0hard/-1817050soft"
95862,"0hard/-1817040soft"
95940,"0hard/-1816690soft"
95946,"0hard/-1816630soft"
96040,"0hard/-1816280soft"
96200,"0hard/-1816240soft"
96204,"0hard/-1816180soft"
96257,"0hard/-1816080soft"
96711,"0hard/-1815950soft"
96913,"0hard/-1815670soft"
97026,"0hard/-1815590soft"
97052,"0hard/-1815420soft"
97102,"0hard/-1815330soft"
97177,"0hard/-1815300soft"
97189,"0hard/-1815260soft"
97260,"0hard/-1815010soft"
97393,"0hard/-1814970soft"
97397,"0hard/-1814900soft"
97677,"0hard/-1814840soft"
98001,"0hard/-1814760soft"
98085,"0hard/-1814750soft"
98184,"0hard/-1814720soft"
98316,"0hard/-1814460soft"
99350,"0hard/-1814360soft"
99530,"0hard/-1814190soft"
99650,"0hard/-1814020soft"
99845,"0hard/-1813900soft"
99959,"0hard/-1813870soft"
100251,"0hard/-1813490soft"
100919,"0hard/-1813440soft"
101011,"0hard/-1813300soft"
101042,"0hard/-1813240soft"
101115,"0hard/-1813160soft"
101252,"0hard/-1812860soft"
101331,"0hard/-1812760soft"
101340,"0hard/-1812410soft"
101375,"0hard/-1812350soft"
101391,"0hard/-1812270soft"
101423,"0hard/-1812230soft"
101486,"0hard/-1812220soft"
101623,"0hard/-1811850soft"
101693,"0hard/-1811780soft"
101911,"0hard/-1811750soft"
102243,"0hard/-1811710soft"
102262,"0hard/-1811150soft"
102488,"0hard/-1810800soft"
102693,"0hard/-1810760soft"
103111,"0hard/-1810730soft"
103285,"0hard/-1810690soft"
103591,"0hard/-1810650soft"
103739,"0hard/-1810550soft"
103997,"0hard/-1810380soft"
104177,"0hard/-1810340soft"
104389,"0hard/-1810300soft"
104478,"0hard/-1809950soft"
104532,"0hard/-1809600soft"
104837,"0hard/-1809560soft"
105172,"0hard/-1809540soft"
105271,"0hard/-1809460soft"
105336,"0hard/-1809380soft"
107519,"0hard/-1809090soft"
107954,"0hard/-1809080soft"
108017,"0hard/-1808980soft"
108467,"0hard/-1808810soft"
108522,"0hard/-1808710soft"
108593,"0hard/-1808630soft"
108611,"0hard/-1808530soft"
108727,"0hard/-1808440soft"
108734,"0hard/-1808350soft"
108748,"0hard/-1808260soft"
109486,"0hard/-1808150soft"
109756,"0hard/-1808140soft"
110022,"0hard/-1808100soft"
110473,"0hard/-1808060soft"
110507,"0hard/-1807980soft"
111115,"0hard/-1807630soft"
111223,"0hard/-1807270soft"
111286,"0hard/-1807190soft"
111356,"0hard/-1807040soft"
111397,"0hard/-1806690soft"
111458,"0hard/-1806590soft"
111490,"0hard/-1806490soft"
111644,"0hard/-1806450soft"
111648,"0hard/-1806260soft"
111744,"0hard/-1805910soft"
112083,"0hard/-1805850soft"
112376,"0hard/-1805810soft"
112997,"0hard/-1805750soft"
113003,"0hard/-1805640soft"
113161,"0hard/-1805550soft"
113392,"0hard/-1805520soft"
113430,"0hard/-1805480soft"
113609,"0hard/-1805440soft"
113744,"0hard/-1805400soft"
113852,"0hard/-1805360soft"
113876,"0hard/-1805260soft"
114048,"0hard/-1805200soft"
114204,"0hard/-1805110soft"
114322,"0hard/-1805070soft"
115356,"0hard/-1804980soft"
115473,"0hard/-1804760soft"
115490,"0hard/-1804740soft"
115526,"0hard/-1804700soft"
115555,"0hard/-1804620soft"
115611,"0hard/-1804580soft"
115701,"0hard/-1804540soft"
115712,"0hard/-1804470soft"
115826,"0hard/-1804380soft"
116041,"0hard/-1804340soft"
116719,"0hard/-1804240soft"
116873,"0hard/-1804160soft"
117007,"0hard/-1804120soft"
117631,"0hard/-1803950soft"
117694,"0hard/-1803600soft"
118039,"0hard/-1803470soft"
118392,"0hard/-1803440soft"
118422,"0hard/-1803360soft"
118664,"0hard/-1803320soft"
118814,"0hard/-1803240soft"
118905,"0hard/-1803200soft"
119007,"0hard/-1802820soft"
119079,"0hard/-1802780soft"
119444,"0hard/-1802680soft"
119478,"0hard/-1802580soft"
119522,"0hard/-1802540soft"
120323,"0hard/-1802440soft"
120953,"0hard/-1802400soft"
120961,"0hard/-1802280soft"
121061,"0hard/-1802010soft"
121124,"0hard/-1801900soft"
121209,"0hard/-1801700soft"
121407,"0hard/-1801310soft"
121532,"0hard/-1801230soft"
121562,"0hard/-1801130soft"
122225,"0hard/-1800880soft"
122244,"0hard/-1800860soft"
122406,"0hard/-1800780soft"
123042,"0hard/-1800610soft"
123140,"0hard/-1800590soft"
123248,"0hard/-1800550soft"
123458,"0hard/-1800470soft"
123493,"0hard/-1800440soft"
123541,"0hard/-1800400soft"
123694,"0hard/-1800320soft"
123800,"0hard/-1800260soft"
123955,"0hard/-1800230soft"
123976,"0hard/-1800200soft"
124075,"0hard/-1800120soft"
124091,"0hard/-1799770soft"
124400,"0hard/-1799670soft"
124430,"0hard/-1799570soft"
124461,"0hard/-1799470soft"
124605,"0hard/-1799270soft"
124723,"0hard/-1799170soft"
124746,"0hard/-1799130soft"
124930,"0hard/-1799050soft"
125101,"0hard/-1798700soft"
125497,"0hard/-1798660soft"
125686,"0hard/-1798640soft"
125998,"0hard/-1798540soft"
126080,"0hard/-1798320soft"
126086,"0hard/-1798290soft"
126133,"0hard/-1798210soft"
126363,"0hard/-1797910soft"
126472,"0hard/-1797560soft"
126676,"0hard/-1797210soft"
127665,"0hard/-1796860soft"
127762,"0hard/-1796510soft"
127913,"0hard/-1796430soft"
128410,"0hard/-1796400soft"
128498,"0hard/-1796310soft"
128700,"0hard/-1795960soft"
129186,"0hard/-1795860soft"
129194,"0hard/-1795820soft"
129628,"0hard/-1795620soft"
129752,"0hard/-1795540soft"
130028,"0hard/-1795410soft"
130042,"0hard/-1795060soft"
130510,"0hard/-1795030soft"
130602,"0hard/-1794810soft"
131080,"0hard/-1794640soft"
131279,"0hard/-1794600soft"
132085,"0hard/-1794330soft"
132519,"0hard/-1794290soft"
132697,"0hard/-1794250soft"
132872,"0hard/-1794210soft"
132961,"0hard/-1793860soft"
133048,"0hard/-1793830soft"
133060,"0hard/-1793740soft"
133085,"0hard/-1793390soft"
133149,"0hard/-1793090soft"
133462,"0hard/-1792990soft"
133465,"0hard/-1792950soft"
133700,"0hard/-1792850soft"
133924,"0hard/-1792730soft"
134003,"0hard/-1792690soft"
134149,"0hard/-1792560soft"
134264,"0hard/-1792460soft"
134280,"0hard/-1792420soft"
134520,"0hard/-1792200soft"
134766,"0hard/-1792100soft"
134856,"0hard/-1791750soft"
134871,"0hard/-1791650soft"
135034,"0hard/-1791300soft"
135438,"0hard/-1791100soft"
135490,"0hard/-1791070soft"
135677,"0hard/-1790970soft"
136217,"0hard/-1790930soft"
136306,"0hard/-1790830soft"
136359,"0hard/-1790480soft"
136365,"0hard/-1790440soft"
136743,"0hard/-1790360soft"
136913,"0hard/-1790320soft"
137057,"0hard/-1790300soft"
137144,"0hard/-1789950soft"
137669,"0hard/-1789870soft"
138417,"0hard/-1789790soft"
138505,"0hard/-1789750soft"
138664,"0hard/-1789710soft"
138717,"0hard/-1789610soft"
138931,"0hard/-1789570soft"
139306,"0hard/-1789530soft"
139729,"0hard/-1789490soft"
139781,"0hard/-1789450soft"
140145,"0hard/-1789310soft"
140162,"0hard/-1789210soft"
140530,"0hard/-1788860soft"
140863,"0hard/-1788790soft"
140984,"0hard/-1788690soft"
141059,"0hard/-1788620soft"
141165,"0hard/-1788450soft"
141268,"0hard/-1788230soft"
141503,"0hard/-1787750soft"
141614,"0hard/-1787720soft"
141966,"0hard/-1787690soft"
142285,"0hard/-1787650soft"
142829,"0hard/-1787530soft"
142848,"0hard/-1787180soft"
142994,"0hard/-1787080soft"
143302,"0hard/-1786950soft"
143339,"0hard/-1786780soft"
143554,"0hard/-1786740soft"
144406,"0hard/-1786660soft"
145779,"0hard/-1786580soft"
146489,"0hard/-1786480soft"
147328,"0hard/-1786410soft"
147677,"0hard/-1786210soft"
147797,"0hard/-1786170soft"
148209,"0hard/-1785970soft"
148842,"0hard/-1785870soft"
150112,"0hard/-1785850soft"
150458,"0hard/-1785500soft"
150574,"0hard/-1785150soft"
151482,"0hard/-1785110soft"
151488,"0hard/-1785090soft"
151518,"0hard/-1785060soft"
152146,"0hard/-1784960soft"
152502,"0hard/-1784920soft"
152568,"0hard/-1784780soft"
152776,"0hard/-1784700soft"
153007,"0hard/-1784660soft"
153578,"0hard/-1784560soft"
154374,"0hard/-1784460soft"
154420,"0hard/-1784420soft"
155417,"0hard/-1784350soft"
155824,"0hard/-1784310soft"
156222,"0hard/-1784270soft"
156532,"0hard/-1783920soft"
156837,"0hard/-1783570soft"
156890,"0hard/-1783470soft"
156997,"0hard/-1783400soft"
157129,"0hard/-1783330soft"
157311,"0hard/-1782980soft"
157757,"0hard/-1782940soft"
158003,"0hard/-1782930soft"
158530,"0hard/-1782850soft"
158559,"0hard/-1782810soft"
158710,"0hard/-1782780soft"
159572,"0hard/-1782710soft"
159764,"0hard/-1782670soft"
160212,"0hard/-1782590soft"
160355,"0hard/-1782490soft"
161024,"0hard/-1782450soft"
161156,"0hard/-1782350soft"
161195,"0hard/-1782310soft"
161881,"0hard/-1782240soft"
162029,"0hard/-1782210soft"
162152,"0hard/-1782140soft"
162437,"0hard/-1781790soft"
162583,"0hard/-1781710soft"
162682,"0hard/-1781650soft"
162765,"0hard/-1781300soft"
164241,"0hard/-1781260soft"
164608,"0hard/-1781180soft"
164726,"0hard/-1781040soft"
165488,"0hard/-1780980soft"
165591,"0hard/-1780880soft"
166052,"0hard/-1780780soft"
166082,"0hard/-1780680soft"
166269,"0hard/-1780580soft"
167173,"0hard/-1780230soft"
167243,"0hard/-1780150soft"
167796,"0hard/-1780070soft"
167878,"0hard/-1780040soft"
168054,"0hard/-1780000soft"
168201,"0hard/-1779900soft"
168577,"0hard/-1779550soft"
168702,"0hard/-1779470soft"
168760,"0hard/-1779440soft"
168849,"0hard/-1779240soft"
169407,"0hard/-1779200soft"
169783,"0hard/-1779160soft"
170603,"0hard/-1779120soft"
170746,"0hard/-1779040soft"
170764,"0hard/-1779000soft"
170782,"0hard/-1778970soft"
171316,"0hard/-1778860soft"
171740,"0hard/-1778760soft"
171766,"0hard/-1778590soft"
171903,"0hard/-1778470soft"
172029,"0hard/-1778370soft"
172084,"0hard/-1778330soft"
172929,"0hard/-1778310soft"
172994,"0hard/-1778270soft"
173183,"0hard/-1778170soft"
173306,"0hard/-1777820soft"
173545,"0hard/-1777720soft"
174156,"0hard/-1777640soft"
174322,"0hard/-1777550soft"
174929,"0hard/-1777470soft"
175036,"0hard/-1777410soft"
175257,"0hard/-1777290soft"
175561,"0hard/-1776940soft"
176709,"0hard/-1776900soft"
177062,"0hard/-1776800soft"
177834,"0hard/-1776790soft"
178216,"0hard/-1776750soft"
178487,"0hard/-1776740soft"
178916,"0hard/-1776660soft"
179085,"0hard/-1776640soft"
179563,"0hard/-1776410soft"
180003,"0hard/-1776370soft"
180699,"0hard/-1776270soft"
180885,"0hard/-1776240soft"
182175,"0hard/-1776160soft"
183213,"0hard/-1776070soft"
184251,"0hard/-1776050soft"
184504,"0hard/-1775950soft"
186566,"0hard/-1775870soft"
186923,"0hard/-1775830soft"
187098,"0hard/-1775790soft"
187220,"0hard/-1775750soft"
187387,"0hard/-1775690soft"
188223,"0hard/-1775610soft"
188407,"0hard/-1775550soft"
188487,"0hard/-1775450soft"
188820,"0hard/-1775410soft"
189012,"0hard/-1775370soft"
189369,"0hard/-1775330soft"
189559,"0hard/-1775230soft"
189844,"0hard/-1774880soft"
189901,"0hard/-1774740soft"
189971,"0hard/-1774650soft"
190481,"0hard/-1774550soft"
190595,"0hard/-1774100soft"
190775,"0hard/-1773750soft"
190934,"0hard/-1773400soft"
191576,"0hard/-1773270soft"
191801,"0hard/-1773230soft"
192496,"0hard/-1773150soft"
192729,"0hard/-1773070soft"
192905,"0hard/-1773000soft"
193010,"0hard/-1772900soft"
193235,"0hard/-1772860soft"
193389,"0hard/-1772510soft"
193978,"0hard/-1772450soft"
194099,"0hard/-1772350soft"
194469,"0hard/-1772250soft"
194715,"0hard/-1772170soft"
195284,"0hard/-1772140soft"
195337,"0hard/-1771790soft"
196889,"0hard/-1771750soft"
197323,"0hard/-1771720soft"
197486,"0hard/-1771640soft"
199026,"0hard/-1771560soft"
199154,"0hard/-1771210soft"
200283,"0hard/-1771120soft"
201040,"0hard/-1771040soft"
201285,"0hard/-1771010soft"
201687,"0hard/-1770980soft"
202926,"0hard/-1770900soft"
203056,"0hard/-1770860soft"
204200,"0hard/-1770510soft"
205155,"0hard/-1770470soft"
205342,"0hard/-1770300soft"
205528,"0hard/-1770220soft"
205847,"0hard/-1770020soft"
206106,"0hard/-1769920soft"
206928,"0hard/-1769790soft"
208962,"0hard/-1769690soft"
208982,"0hard/-1769610soft"
209238,"0hard/-1769510soft"
210144,"0hard/-1769470soft"
210182,"0hard/-1769390soft"
210348,"0hard/-1769310soft"
211233,"0hard/-1769270soft"
211445,"0hard/-1769230soft"
211737,"0hard/-1769170soft"
211997,"0hard/-1769070soft"
212594,"0hard/-1769010soft"
213500,"0hard/-1768970soft"
214699,"0hard/-1768880soft"
215747,"0hard/-1768780soft"
215853,"0hard/-1768720soft"
215935,"0hard/-1768680soft"
216538,"0hard/-1768600soft"
216675,"0hard/-1768500soft"
217022,"0hard/-1768460soft"
218228,"0hard/-1768370soft"
219698,"0hard/-1768330soft"
219899,"0hard/-1768290soft"
221712,"0hard/-1768210soft"
221834,"0hard/-1768170soft"
222022,"0hard/-1767820soft"
223700,"0hard/-1767790soft"
223907,"0hard/-1767750soft"
226092,"0hard/-1767660soft"
226540,"0hard/-1767540soft"
226558,"0hard/-1767420soft"
226613,"0hard/-1767330soft"
226856,"0hard/-1767250soft"
227900,"0hard/-1767210soft"
227966,"0hard/-1767040soft"
228430,"0hard/-1766980soft"
229397,"0hard/-1766940soft"
229503,"0hard/-1766850soft"
229699,"0hard/-1766780soft"
229984,"0hard/-1766640soft"
230218,"0hard/-1766600soft"
230322,"0hard/-1766590soft"
232823,"0hard/-1766510soft"
234377,"0hard/-1766480soft"
234634,"0hard/-1766450soft"
235095,"0hard/-1766380soft"
235976,"0hard/-1766300soft"
236346,"0hard/-1766270soft"
236755,"0hard/-1766190soft"
236863,"0hard/-1766150soft"
237174,"0hard/-1766120soft"
237216,"0hard/-1766040soft"
238190,"0hard/-1765870soft"
238928,"0hard/-1765770soft"
239269,"0hard/-1765730soft"
239669,"0hard/-1765380soft"
240269,"0hard/-1765340soft"
241752,"0hard/-1765260soft"
242152,"0hard/-1764910soft"
243159,"0hard/-1764560soft"
243177,"0hard/-1764520soft"
243838,"0hard/-1764430soft"
244448,"0hard/-1764350soft"
244939,"0hard/-1764330soft"
245022,"0hard/-1764270soft"
245072,"0hard/-1764230soft"
245493,"0hard/-1764130soft"
247267,"0hard/-1764070soft"
249173,"0hard/-1764010soft"
249528,"0hard/-1763970soft"
249878,"0hard/-1763870soft"
249935,"0hard/-1763850soft"
250167,"0hard/-1763810soft"
250225,"0hard/-1763770soft"
250317,"0hard/-1763420soft"
250623,"0hard/-1763340soft"
250753,"0hard/-1763300soft"
251099,"0hard/-1763220soft"
252008,"0hard/-1763180soft"
252960,"0hard/-1763140soft"
254379,"0hard/-1763050soft"
254926,"0hard/-1762650soft"
255339,"0hard/-1762550soft"
256100,"0hard/-1762470soft"
256252,"0hard/-1762430soft"
256542,"0hard/-1762310soft"
257555,"0hard/-1762110soft"
258858,"0hard/-1761910soft"
260168,"0hard/-1761880soft"
260522,"0hard/-1761850soft"
260802,"0hard/-1761810soft"
260874,"0hard/-1761770soft"
261087,"0hard/-1761730soft"
261126,"0hard/-1761690soft"
261621,"0hard/-1761630soft"
261731,"0hard/-1761530soft"
262285,"0hard/-1761470soft"
263104,"0hard/-1761120soft"
264879,"0hard/-1761040soft"
265911,"0hard/-1761010soft"
266101,"0hard/-1760990soft"
266955,"0hard/-1760850soft"
267813,"0hard/-1760500soft"
267956,"0hard/-1760400soft"
268349,"0hard/-1760360soft"
269602,"0hard/-1760010soft"
270431,"0hard/-1759930soft"
272185,"0hard/-1759910soft"
272537,"0hard/-1759770soft"
274925,"0hard/-1759740soft"
278297,"0hard/-1759640soft"
278362,"0hard/-1759610soft"
278986,"0hard/-1759570soft"
279350,"0hard/-1759490soft"
279799,"0hard/-1759450soft"
280191,"0hard/-1759440soft"
280246,"0hard/-1759360soft"
283326,"0hard/-1759320soft"
283572,"0hard/-1759280soft"
285872,"0hard/-1759180soft"
289383,"0hard/-1759140soft"
289883,"0hard/-1759100soft"
292111,"0hard/-1759060soft"
293231,"0hard/-1758960soft"
295456,"0hard/-1758880soft"
296219,"0hard/-1758800soft"
298888,"0hard/-1758450soft"
299427,"0hard/-1758420soft"
299735,"0hard/-1758350soft"
