"timeMillisSpent","score"
97130,"0hard/-1845960soft"
97685,"0hard/-1845640soft"
97818,"0hard/-1845470soft"
97951,"0hard/-1845120soft"
98110,"0hard/-1844930soft"
98500,"0hard/-1844770soft"
98831,"0hard/-1844670soft"
98851,"0hard/-1844320soft"
98855,"0hard/-1843970soft"
99794,"0hard/-1843640soft"
99840,"0hard/-1843570soft"
100166,"0hard/-1843290soft"
101223,"0hard/-1843170soft"
101238,"0hard/-1843140soft"
101670,"0hard/-1842930soft"
102225,"0hard/-1842920soft"
102303,"0hard/-1842840soft"
102338,"0hard/-1842800soft"
102416,"0hard/-1842700soft"
102503,"0hard/-1842620soft"
102550,"0hard/-1842270soft"
102953,"0hard/-1842040soft"
102984,"0hard/-1841650soft"
103720,"0hard/-1841630soft"
103755,"0hard/-1841280soft"
103769,"0hard/-1841110soft"
104701,"0hard/-1840810soft"
104802,"0hard/-1840730soft"
105484,"0hard/-1840410soft"
105487,"0hard/-1840370soft"
105506,"0hard/-1840230soft"
105798,"0hard/-1840220soft"
105805,"0hard/-1839830soft"
106569,"0hard/-1839260soft"
107460,"0hard/-1839230soft"
107500,"0hard/-1839190soft"
107510,"0hard/-1839090soft"
107523,"0hard/-1838990soft"
108004,"0hard/-1838890soft"
108030,"0hard/-1838540soft"
108038,"0hard/-1838190soft"
108770,"0hard/-1838080soft"
108785,"0hard/-1837910soft"
108804,"0hard/-1837870soft"
108870,"0hard/-1837840soft"
108988,"0hard/-1837760soft"
109655,"0hard/-1837310soft"
110522,"0hard/-1837270soft"
110646,"0hard/-1836920soft"
111759,"0hard/-1836770soft"
111808,"0hard/-1836760soft"
112110,"0hard/-1836280soft"
112693,"0hard/-1836110soft"
112980,"0hard/-1835650soft"
112993,"0hard/-1835610soft"
113035,"0hard/-1835260soft"
114122,"0hard/-1835090soft"
114222,"0hard/-1834960soft"
114279,"0hard/-1834860soft"
114306,"0hard/-1834820soft"
114325,"0hard/-1834730soft"
114593,"0hard/-1834650soft"
114887,"0hard/-1834610soft"
114933,"0hard/-1834160soft"
115093,"0hard/-1834030soft"
115101,"0hard/-1834000soft"
115775,"0hard/-1833760soft"
115856,"0hard/-1833660soft"
116037,"0hard/-1833580soft"
116177,"0hard/-1833480soft"
116183,"0hard/-1833410soft"
116204,"0hard/-1833370soft"
116306,"0hard/-1833330soft"
116340,"0hard/-1833250soft"
116472,"0hard/-1833180soft"
117010,"0hard/-1833000soft"
117793,"0hard/-1832910soft"
117917,"0hard/-1832880soft"
118208,"0hard/-1832660soft"
118639,"0hard/-1832620soft"
118705,"0hard/-1832580soft"
118711,"0hard/-1832230soft"
118714,"0hard/-1831880soft"
120361,"0hard/-1831870soft"
120404,"0hard/-1831520soft"
121014,"0hard/-1831460soft"
121226,"0hard/-1831360soft"
121240,"0hard/-1831200soft"
121274,"0hard/-1831100soft"
121319,"0hard/-1831030soft"
121828,"0hard/-1830830soft"
121844,"0hard/-1830480soft"
123398,"0hard/-1830170soft"
123642,"0hard/-1830070soft"
123668,"0hard/-1829680soft"
124411,"0hard/-1829480soft"
124429,"0hard/-1829400soft"
125329,"0hard/-1829130soft"
125336,"0hard/-1829060soft"
125385,"0hard/-1828670soft"
126167,"0hard/-1828570soft"
126725,"0hard/-1828330soft"
127084,"0hard/-1828180soft"
127569,"0hard/-1828160soft"
127666,"0hard/-1827770soft"
128092,"0hard/-1827690soft"
128829,"0hard/-1827470soft"
128878,"0hard/-1827420soft"
128954,"0hard/-1827250soft"
129204,"0hard/-1827000soft"
130866,"0hard/-1826960soft"
130881,"0hard/-1826790soft"
131465,"0hard/-1826540soft"
131751,"0hard/-1826310soft"
131911,"0hard/-1826270soft"
132036,"0hard/-1826230soft"
132344,"0hard/-1825960soft"
132406,"0hard/-1825770soft"
133012,"0hard/-1825470soft"
133783,"0hard/-1825380soft"
133945,"0hard/-1825030soft"
134612,"0hard/-1825020soft"
134646,"0hard/-1824980soft"
134857,"0hard/-1824630soft"
134982,"0hard/-1824590soft"
135020,"0hard/-1824240soft"
136103,"0hard/-1824040soft"
136541,"0hard/-1823960soft"
136591,"0hard/-1823890soft"
136607,"0hard/-1823790soft"
136819,"0hard/-1823690soft"
136879,"0hard/-1823650soft"
136900,"0hard/-1823300soft"
136911,"0hard/-1823260soft"
137004,"0hard/-1823200soft"
137842,"0hard/-1823160soft"
138383,"0hard/-1823070soft"
138581,"0hard/-1823040soft"
138594,"0hard/-1823010soft"
138599,"0hard/-1822920soft"
138629,"0hard/-1822570soft"
138802,"0hard/-1822530soft"
139868,"0hard/-1822400soft"
140480,"0hard/-1822340soft"
140649,"0hard/-1822240soft"
140710,"0hard/-1822220soft"
140734,"0hard/-1822180soft"
140780,"0hard/-1822100soft"
141639,"0hard/-1821920soft"
141665,"0hard/-1821900soft"
141720,"0hard/-1821550soft"
141735,"0hard/-1821470soft"
142968,"0hard/-1821260soft"
142978,"0hard/-1820880soft"
143736,"0hard/-1820640soft"
143849,"0hard/-1820510soft"
144639,"0hard/-1820400soft"
144840,"0hard/-1820050soft"
145421,"0hard/-1819710soft"
145638,"0hard/-1819380soft"
146415,"0hard/-1819220soft"
147410,"0hard/-1818980soft"
147507,"0hard/-1818900soft"
148388,"0hard/-1818640soft"
148449,"0hard/-1818480soft"
148463,"0hard/-1818410soft"
150715,"0hard/-1818180soft"
152454,"0hard/-1818170soft"
152719,"0hard/-1818140soft"
153060,"0hard/-1818060soft"
153157,"0hard/-1818020soft"
153227,"0hard/-1817940soft"
153295,"0hard/-1817590soft"
153634,"0hard/-1817520soft"
153729,"0hard/-1817170soft"
154450,"0hard/-1817140soft"
154458,"0hard/-1817100soft"
154492,"0hard/-1817060soft"
154511,"0hard/-1816710soft"
155130,"0hard/-1816700soft"
155386,"0hard/-1816190soft"
156219,"0hard/-1816120soft"
156270,"0hard/-1816100soft"
156363,"0hard/-1816060soft"
156959,"0hard/-1815950soft"
157018,"0hard/-1815720soft"
157053,"0hard/-1815690soft"
157104,"0hard/-1815520soft"
157176,"0hard/-1815450soft"
157691,"0hard/-1815290soft"
157727,"0hard/-1814900soft"
158049,"0hard/-1814860soft"
159142,"0hard/-1814680soft"
159547,"0hard/-1814500soft"
159845,"0hard/-1814340soft"
160565,"0hard/-1814140soft"
160601,"0hard/-1814010soft"
160626,"0hard/-1813660soft"
160660,"0hard/-1813630soft"
160824,"0hard/-1813410soft"
163187,"0hard/-1813320soft"
163256,"0hard/-1813280soft"
163671,"0hard/-1813210soft"
163785,"0hard/-1812970soft"
164176,"0hard/-1812890soft"
164285,"0hard/-1812810soft"
164973,"0hard/-1812770soft"
165103,"0hard/-1812740soft"
165130,"0hard/-1812660soft"
165327,"0hard/-1812210soft"
166307,"0hard/-1811940soft"
167150,"0hard/-1811880soft"
167275,"0hard/-1811530soft"
168036,"0hard/-1811490soft"
168124,"0hard/-1811140soft"
169112,"0hard/-1811110soft"
169159,"0hard/-1810760soft"
169578,"0hard/-1810680soft"
169898,"0hard/-1810340soft"
170556,"0hard/-1810250soft"
170760,"0hard/-1809960soft"
170843,"0hard/-1809940soft"
170857,"0hard/-1809860soft"
170912,"0hard/-1809800soft"
171583,"0hard/-1809480soft"
171590,"0hard/-1809260soft"
171756,"0hard/-1808910soft"
173681,"0hard/-1808540soft"
174614,"0hard/-1808340soft"
175312,"0hard/-1808300soft"
175605,"0hard/-1808120soft"
175662,"0hard/-1807970soft"
175779,"0hard/-1807870soft"
175795,"0hard/-1807850soft"
177381,"0hard/-1807690soft"
179157,"0hard/-1807450soft"
179383,"0hard/-1807420soft"
179442,"0hard/-1807380soft"
179633,"0hard/-1807030soft"
180513,"0hard/-1806800soft"
180693,"0hard/-1806710soft"
180778,"0hard/-1806630soft"
182511,"0hard/-1806350soft"
182589,"0hard/-1806250soft"
183004,"0hard/-1806170soft"
183080,"0hard/-1805750soft"
183727,"0hard/-1805730soft"
183824,"0hard/-1805630soft"
184503,"0hard/-1805440soft"
184521,"0hard/-1805400soft"
184702,"0hard/-1805050soft"
184894,"0hard/-1805040soft"
186074,"0hard/-1805010soft"
186955,"0hard/-1804690soft"
187072,"0hard/-1804670soft"
187076,"0hard/-1804630soft"
187459,"0hard/-1804360soft"
187728,"0hard/-1804310soft"
187762,"0hard/-1804270soft"
188973,"0hard/-1804240soft"
189097,"0hard/-1804170soft"
189281,"0hard/-1804010soft"
189488,"0hard/-1803890soft"
189533,"0hard/-1803810soft"
189594,"0hard/-1803780soft"
189935,"0hard/-1803680soft"
190936,"0hard/-1803670soft"
191002,"0hard/-1803500soft"
191842,"0hard/-1803400soft"
191968,"0hard/-1803050soft"
192907,"0hard/-1803020soft"
193718,"0hard/-1802990soft"
194269,"0hard/-1802890soft"
194514,"0hard/-1802850soft"
194883,"0hard/-1802810soft"
194951,"0hard/-1802360soft"
195049,"0hard/-1802280soft"
195818,"0hard/-1801980soft"
198757,"0hard/-1801960soft"
198841,"0hard/-1801880soft"
199013,"0hard/-1801530soft"
199661,"0hard/-1801190soft"
200046,"0hard/-1801020soft"
200057,"0hard/-1800990soft"
200079,"0hard/-1800790soft"
201369,"0hard/-1800630soft"
202678,"0hard/-1800600soft"
202738,"0hard/-1800250soft"
202973,"0hard/-1800130soft"
203050,"0hard/-1800050soft"
203294,"0hard/-1799870soft"
203791,"0hard/-1799610soft"
203889,"0hard/-1799510soft"
205727,"0hard/-1799450soft"
206363,"0hard/-1799140soft"
207476,"0hard/-1798920soft"
207505,"0hard/-1798720soft"
207517,"0hard/-1798690soft"
208865,"0hard/-1798680soft"
208900,"0hard/-1798650soft"
208919,"0hard/-1798610soft"
209391,"0hard/-1798600soft"
209913,"0hard/-1798510soft"
209973,"0hard/-1798370soft"
210098,"0hard/-1798290soft"
210102,"0hard/-1798230soft"
210200,"0hard/-1798170soft"
210353,"0hard/-1797990soft"
210426,"0hard/-1797610soft"
210930,"0hard/-1797400soft"
211985,"0hard/-1797360soft"
212433,"0hard/-1797260soft"
213436,"0hard/-1797210soft"
213654,"0hard/-1797110soft"
214379,"0hard/-1797090soft"
214527,"0hard/-1796740soft"
214547,"0hard/-1796710soft"
214555,"0hard/-1796360soft"
218848,"0hard/-1796290soft"
219069,"0hard/-1796210soft"
219235,"0hard/-1796170soft"
220741,"0hard/-1795830soft"
221153,"0hard/-1795750soft"
221624,"0hard/-1795720soft"
221833,"0hard/-1795660soft"
221947,"0hard/-1795530soft"
222039,"0hard/-1795400soft"
222513,"0hard/-1795230soft"
222625,"0hard/-1795190soft"
222810,"0hard/-1795110soft"
223013,"0hard/-1795010soft"
223601,"0hard/-1794850soft"
223773,"0hard/-1794810soft"
223798,"0hard/-1794460soft"
223815,"0hard/-1794430soft"
224009,"0hard/-1794360soft"
224992,"0hard/-1794180soft"
225425,"0hard/-1794110soft"
225451,"0hard/-1794070soft"
225908,"0hard/-1793940soft"
226908,"0hard/-1793790soft"
226951,"0hard/-1793750soft"
228205,"0hard/-1793490soft"
229409,"0hard/-1793440soft"
229488,"0hard/-1793090soft"
229935,"0hard/-1792740soft"
229953,"0hard/-1792700soft"
231694,"0hard/-1792450soft"
235276,"0hard/-1792420soft"
235836,"0hard/-1792380soft"
236331,"0hard/-1792350soft"
236426,"0hard/-1792250soft"
237003,"0hard/-1791900soft"
237265,"0hard/-1791870soft"
237273,"0hard/-1791830soft"
237287,"0hard/-1791750soft"
237312,"0hard/-1791720soft"
237416,"0hard/-1791320soft"
238897,"0hard/-1791270soft"
238901,"0hard/-1791250soft"
239008,"0hard/-1790730soft"
240739,"0hard/-1790630soft"
242142,"0hard/-1790570soft"
242253,"0hard/-1790220soft"
242899,"0hard/-1790120soft"
244422,"0hard/-1790110soft"
245191,"0hard/-1790000soft"
245809,"0hard/-1789960soft"
245926,"0hard/-1789940soft"
246259,"0hard/-1789900soft"
246325,"0hard/-1789550soft"
246943,"0hard/-1789480soft"
247169,"0hard/-1789440soft"
247231,"0hard/-1789400soft"
247239,"0hard/-1789320soft"
247362,"0hard/-1789220soft"
247883,"0hard/-1789180soft"
248333,"0hard/-1788960soft"
249336,"0hard/-1788690soft"
249383,"0hard/-1788520soft"
250528,"0hard/-1788470soft"
251039,"0hard/-1788370soft"
251543,"0hard/-1788270soft"
252252,"0hard/-1787920soft"
252468,"0hard/-1787870soft"
252801,"0hard/-1787520soft"
253200,"0hard/-1787410soft"
254021,"0hard/-1787370soft"
254225,"0hard/-1787340soft"
256390,"0hard/-1787120soft"
256480,"0hard/-1787090soft"
257456,"0hard/-1787030soft"
258309,"0hard/-1786930soft"
259436,"0hard/-1786600soft"
259496,"0hard/-1786500soft"
261411,"0hard/-1786470soft"
261511,"0hard/-1786120soft"
262604,"0hard/-1786060soft"
262801,"0hard/-1785960soft"
264167,"0hard/-1785900soft"
264406,"0hard/-1785550soft"
264804,"0hard/-1785310soft"
264811,"0hard/-1784930soft"
268489,"0hard/-1784660soft"
268833,"0hard/-1784620soft"
269186,"0hard/-1784550soft"
269404,"0hard/-1784520soft"
269804,"0hard/-1784490soft"
270157,"0hard/-1784480soft"
270415,"0hard/-1784370soft"
270880,"0hard/-1784350soft"
270885,"0hard/-1784000soft"
271565,"0hard/-1783900soft"
271832,"0hard/-1783710soft"
272188,"0hard/-1783360soft"
274280,"0hard/-1783240soft"
274330,"0hard/-1782960soft"
275426,"0hard/-1782880soft"
275606,"0hard/-1782870soft"
275810,"0hard/-1782520soft"
278499,"0hard/-1782480soft"
278516,"0hard/-1782130soft"
279590,"0hard/-1782050soft"
280123,"0hard/-1782010soft"
280285,"0hard/-1781770soft"
283732,"0hard/-1781750soft"
284093,"0hard/-1781400soft"
285339,"0hard/-1781300soft"
285449,"0hard/-1781270soft"
287187,"0hard/-1781240soft"
287312,"0hard/-1781200soft"
287630,"0hard/-1780850soft"
288218,"0hard/-1780500soft"
288375,"0hard/-1780490soft"
288708,"0hard/-1780460soft"
290798,"0hard/-1780430soft"
292408,"0hard/-1780350soft"
292693,"0hard/-1780000soft"
293957,"0hard/-1779990soft"
294009,"0hard/-1779870soft"
294528,"0hard/-1779830soft"
294572,"0hard/-1779660soft"
294953,"0hard/-1779620soft"
296148,"0hard/-1779580soft"
296296,"0hard/-1779480soft"
297492,"0hard/-1779130soft"
298387,"0hard/-1778780soft"
298437,"0hard/-1778770soft"
298676,"0hard/-1778420soft"
298851,"0hard/-1778370soft"
